seed,target,feature_set,model,min_rating_count_filter,n_obs,positive_class_share,pr_auc,roc_auc,precision_at_5,precision_at_10,precision_at_20,recall_at_5,recall_at_10,recall_at_20,lift_at_5,lift_at_10,lift_at_20,default_f1,tuned_f1,best_threshold,brier_score
11,low_rating_bottom30_raw,content_plus_reliability,LogisticRegression,0,2704,0.3021449704142012,0.5012021854612226,0.704497499155142,0.6544117647058824,0.6051660516605166,0.5434380776340111,0.10893512851897184,0.200734394124847,0.3598531211750306,2.1658866729066166,2.0028996373195067,1.798600442989432,0.4065166795965865,0.5285204991087344,0.25,0.18976732566169263
11,low_rating_bottom30_raw,content_plus_reliability,LogisticRegressionBalanced,0,2704,0.3021449704142012,0.49934833755247177,0.7048795501527879,0.625,0.5940959409594095,0.5397412199630314,0.10403916768665851,0.19706242350061198,0.3574051407588739,2.0685434516523866,1.9662612293197594,1.7863650658262384,0.5229540918163673,0.5235697940503432,0.45,0.21760140759438604
11,low_rating_bottom30_raw,content_plus_reliability,HistGradientBoostingClassifier,0,2704,0.3021449704142012,0.4933331932770928,0.695919838046701,0.6838235294117647,0.6125461254612546,0.5175600739371534,0.11383108935128519,0.20318237454100369,0.3427172582619339,2.2632298941608466,2.0273252426526716,1.7129528028470782,0.30825688073394497,0.4839296543359612,0.35,0.1891809889934169
11,low_rating_bottom30_raw,content_plus_reliability,ExtraTreesClassifier,0,2704,0.3021449704142012,0.48814175059908965,0.6947308745854357,0.6323529411764706,0.5793357933579336,0.512014787430684,0.10526315789473684,0.19216646266829865,0.3390452876376989,2.092879256965944,1.9174100186534302,1.694599737102288,0.33562822719449226,0.33562822719449226,0.5,0.19683771794080027
11,low_rating_bottom30_raw,content_plus_reliability,XGBoostClassifier,0,2704,0.3021449704142012,0.5196651531725273,0.7060750000486483,0.6985294117647058,0.6346863468634686,0.5378927911275416,0.11627906976744186,0.21052631578947367,0.3561811505507956,2.3119015047879614,2.100602058652165,1.780247377244642,0.357080035180299,0.4496877168632894,0.4,0.18628472089767456
11,low_rating_bottom20_raw,content_plus_reliability,DummyClassifier,0,2704,0.21967455621301776,0.21967455621301776,0.5,0.18382352941176472,0.18450184501845018,0.20147874306839186,0.04208754208754209,0.08417508417508418,0.1835016835016835,0.8367993662111309,0.8398871867506553,0.917169227705272,0.0,0.3602183141297756,0.05,0.1714606209125423
11,low_rating_bottom20_raw,content_plus_reliability,LogisticRegression,0,2704,0.21967455621301776,0.40631174337580556,0.7292969186334115,0.5367647058823529,0.46863468634686345,0.4288354898336414,0.12289562289562289,0.2138047138047138,0.39057239057239057,2.443454149336502,2.1333134543466645,1.9521400075928725,0.29398148148148145,0.45957988542329725,0.25,0.15535953433156136
11,low_rating_bottom20_raw,content_plus_reliability,LogisticRegressionBalanced,0,2704,0.21967455621301776,0.4045239202863536,0.7294429284950612,0.5367647058823529,0.4797047970479705,0.4177449168207024,0.12289562289562289,0.21885521885521886,0.38047138047138046,2.443454149336502,2.1837066855517038,1.9016536280861605,0.46473029045643155,0.45609436435124506,0.55,0.2092469771029955
11,low_rating_bottom20_raw,content_plus_reliability,HistGradientBoostingClassifier,0,2704,0.21967455621301776,0.41194741682335856,0.7272743230089201,0.5367647058823529,0.46863468634686345,0.42513863216266173,0.12289562289562289,0.2138047138047138,0.3872053872053872,2.443454149336502,2.1333134543466645,1.9353112144239684,0.18846694796061886,0.4295942720763723,0.3,0.1526789489719682
11,low_rating_bottom20_raw,content_plus_reliability,ExtraTreesClassifier,0,2704,0.21967455621301776,0.39852805330487395,0.7141533821628608,0.5073529411764706,0.45018450184501846,0.39926062846580407,0.11616161616161616,0.2053872053872054,0.36363636363636365,2.309566250742721,2.049324735671599,1.81750966224164,0.2402022756005057,0.1471861471861472,0.55,0.16547011939957224
11,low_rating_bottom20_raw,content_plus_reliability,XGBoostClassifier,0,2704,0.21967455621301776,0.44038751862049214,0.7369013994606413,0.6102941176470589,0.5129151291512916,0.4214417744916821,0.13973063973063973,0.234006734006734,0.3838383838383838,2.7781738958209545,2.334886379166822,1.9184824212550644,0.25133689839572193,0.3794392523364486,0.35,0.15007951855659485
11,low_rating_bottom30_bayes_global_m25,content_plus_reliability,DummyClassifier,0,2704,0.29511834319526625,0.29511834319526625,0.5,0.23529411764705882,0.24354243542435425,0.2643253234750462,0.040100250626566414,0.08270676691729323,0.17919799498746866,0.7972873359870264,0.8252365230419222,0.8956587401961467,0.0,0.4557395773843518,0.05,0.2080621144152061
11,low_rating_bottom30_bayes_global_m25,content_plus_reliability,LogisticRegression,0,2704,0.29511834319526625,0.5130697595899139,0.6979469923497095,0.6985294117647058,0.6346863468634686,0.5600739371534196,0.11904761904761904,0.21553884711779447,0.37969924812030076,2.3669467787114846,2.150616393381979,1.8977943935624644,0.4097959183673469,0.5103305785123967,0.3,0.18591182668522516
11,low_rating_bottom30_bayes_global_m25,content_plus_reliability,LogisticRegressionBalanced,0,2704,0.29511834319526625,0.5113214110740023,0.6980068218815665,0.6911764705882353,0.6383763837638377,0.5508317929759704,0.11779448621553884,0.21679197994987467,0.37343358395989973,2.34203154946189,2.1631199770644325,1.866477654394767,0.5087538619979403,0.5087538619979403,0.5,0.2172651011504457
11,low_rating_bottom30_bayes_global_m25,content_plus_reliability,HistGradientBoostingClassifier,0,2704,0.29511834319526625,0.5115766218237601,0.6936859462402071,0.6911764705882353,0.6199261992619927,0.5434380776340111,0.11779448621553884,0.21052631578947367,0.3684210526315789,2.34203154946189,2.1006020586521656,1.841424263060609,0.34929078014184395,0.45871559633027525,0.4,0.18569100231996866
11,low_rating_bottom30_bayes_global_m25,content_plus_reliability,ExtraTreesClassifier,0,2704,0.29511834319526625,0.4951615463844179,0.695895694114615,0.6176470588235294,0.6125461254612546,0.5508317929759704,0.10526315789473684,0.20802005012531327,0.37343358395989973,2.0928792569659445,2.075594891287259,1.866477654394767,0.35745422842197033,0.22313203684749233,0.55,0.1945638692497578
11,low_rating_bottom30_bayes_global_m25,content_plus_reliability,XGBoostClassifier,0,2704,0.29511834319526625,0.5086866231687172,0.6919923102614879,0.6838235294117647,0.6162361623616236,0.5582255083179297,0.11654135338345864,0.20927318295739347,0.37844611528822053,2.3171163202122957,2.088098474969712,1.891531045728925,0.34929078014184395,0.490426189005559,0.35,0.18578284978866577
11,low_rating_bottom30_bayes_category_m25,content_plus_reliability,DummyClassifier,0,2704,0.29548816568047337,0.29548816568047337,0.5,0.2647058823529412,0.25092250922509224,0.26062846580406657,0.04505632040050062,0.0851063829787234,0.17647058823529413,0.8958256644334831,0.8491795556253434,0.8820267478525607,0.0,0.45618041678561233,0.05,0.20820693060134102
11,low_rating_bottom30_bayes_category_m25,content_plus_reliability,LogisticRegression,0,2704,0.29548816568047337,0.5240617702290777,0.7184985168468458,0.6985294117647058,0.6383763837638377,0.5637707948243993,0.11889862327909888,0.2165206508135169,0.38172715894868586,2.3639843922550248,2.160412692988006,1.907930199255539,0.425,0.5200823892893924,0.3,0.1829086065030086
11,low_rating_bottom30_bayes_category_m25,content_plus_reliability,LogisticRegressionBalanced,0,2704,0.29548816568047337,0.5223671427772748,0.7186857587732697,0.7058823529411765,0.6199261992619927,0.5582255083179297,0.12015018773466833,0.21026282853566958,0.37797246558197745,2.3888684384892884,2.0979730197802606,1.8891636727054844,0.5242518059855521,0.5241897604509159,0.45,0.21213158578089938
11,low_rating_bottom30_bayes_category_m25,content_plus_reliability,HistGradientBoostingClassifier,0,2704,0.29548816568047337,0.536329304637549,0.7202191716022982,0.7352941176470589,0.6531365313653137,0.5582255083179297,0.1251564455569462,0.22152690863579474,0.37797246558197745,2.488404623426342,2.2103644315542033,1.8891636727054844,0.3611859838274933,0.5080346106304079,0.35,0.18020462551139096
11,low_rating_bottom30_bayes_category_m25,content_plus_reliability,ExtraTreesClassifier,0,2704,0.29548816568047337,0.49122469543127123,0.7015810445471538,0.6323529411764706,0.5756457564575646,0.5101663585951941,0.10763454317897372,0.19524405506883605,0.3454317897371715,2.1400279761466536,1.9481178040816702,1.7265204426050123,0.3523489932885906,0.20399579390115669,0.6,0.1932522122889427
11,low_rating_bottom30_bayes_category_m25,content_plus_reliability,XGBoostClassifier,0,2704,0.29548816568047337,0.5335534653923841,0.7230343703908101,0.7279411764705882,0.6531365313653137,0.5804066543438078,0.12390488110137672,0.22152690863579474,0.392991239048811,2.463520577192078,2.2103644315542033,1.9642297789057024,0.3720524017467249,0.5126934984520124,0.35,0.17981716990470886
11,low_rating_bottom30_category_relative,content_plus_reliability,DummyClassifier,0,2704,0.3128698224852071,0.3128698224852071,0.5,0.2647058823529412,0.2730627306273063,0.2828096118299446,0.0425531914893617,0.08747044917257683,0.18085106382978725,0.8460575719649561,0.8727678766149364,0.9039210288276243,0.0,0.47661971830985916,0.05,0.21499481320629943
11,low_rating_bottom30_category_relative,content_plus_reliability,LogisticRegression,0,2704,0.3128698224852071,0.5114071358366652,0.699819577725356,0.6838235294117647,0.6051660516605166,0.5508317929759704,0.1099290780141844,0.1938534278959811,0.35224586288416077,2.1856487275761367,1.9342423211466158,1.7605782130106666,0.41486988847583645,0.5416842996191282,0.25,0.1936708132647173
11,low_rating_bottom30_category_relative,content_plus_reliability,LogisticRegressionBalanced,0,2704,0.3128698224852071,0.5087965020454539,0.7004086857166124,0.6470588235294118,0.6088560885608856,0.5415896487985212,0.10401891252955082,0.1950354609929078,0.3463356973995272,2.0681407314698927,1.946036481641412,1.731038310107803,0.5200783545543585,0.531656937584194,0.45,0.21897606077428422
11,low_rating_bottom30_category_relative,content_plus_reliability,HistGradientBoostingClassifier,0,2704,0.3128698224852071,0.511857007222162,0.6933845590087717,0.6985294117647058,0.6125461254612546,0.5268022181146026,0.11229314420803782,0.19621749408983452,0.33687943262411346,2.2326519260186344,1.9578306421362086,1.6837744654632214,0.2975653742110009,0.48235974551764027,0.35,0.19254022555005632
11,low_rating_bottom30_category_relative,content_plus_reliability,ExtraTreesClassifier,0,2704,0.3128698224852071,0.4925760484447456,0.6889039028722515,0.6029411764705882,0.5793357933579336,0.5360443622920518,0.09692671394799054,0.18557919621749408,0.34278959810874704,1.9271311361424,1.8516831976830406,1.713314368366085,0.33222591362126247,0.33222591362126247,0.5,0.2022589321255322
11,low_rating_bottom30_category_relative,content_plus_reliability,XGBoostClassifier,0,2704,0.3128698224852071,0.5302068947119595,0.7036322388393936,0.7132352941176471,0.6568265682656826,0.5434380776340111,0.11465721040189125,0.21040189125295508,0.3475177304964539,2.279655124461132,2.0993605680737657,1.7369462906883757,0.3609022556390977,0.5008556759840274,0.35,0.18981587886810303
22,low_rating_bottom30_raw,content_plus_reliability,DummyClassifier,0,2704,0.3021449704142012,0.3021449704142012,0.5,0.29411764705882354,0.3173431734317343,0.31053604436229204,0.04895960832313342,0.10526315789473684,0.20563035495716034,0.9734322125422997,1.0503010293260826,1.027771681708247,0.0,0.4640727066174382,0.05,0.21085341472016084
22,low_rating_bottom30_raw,content_plus_reliability,LogisticRegression,0,2704,0.3021449704142012,0.5085451248486484,0.7122578695046116,0.6764705882352942,0.6125461254612546,0.5545286506469501,0.11260709914320685,0.20318237454100369,0.3671970624235006,2.2388940888472892,2.0273252426526716,1.8353065744790125,0.40969507427677876,0.531328320802005,0.3,0.1870344006825998
22,low_rating_bottom30_raw,content_plus_reliability,LogisticRegressionBalanced,0,2704,0.3021449704142012,0.5073985204636509,0.711906304749562,0.6617647058823529,0.6199261992619927,0.5582255083179297,0.11015911872705018,0.20563035495716034,0.36964504283965727,2.190222478220174,2.051750847985836,1.8475419516422056,0.5283776996484179,0.5283018867924528,0.45,0.21470936614796163
22,low_rating_bottom30_raw,content_plus_reliability,HistGradientBoostingClassifier,0,2704,0.3021449704142012,0.5276529891052748,0.7197017018458447,0.7352941176470589,0.6125461254612546,0.5545286506469501,0.12239902080783353,0.20318237454100369,0.3671970624235006,2.4335805313557493,2.0273252426526716,1.8353065744790125,0.3391915641476274,0.5129716981132075,0.35,0.18318299745394734
