target,feature_set,model,min_rating_count_filter,n_obs_mean,n_obs_std,n_runs,positive_class_share_mean,positive_class_share_std,pr_auc_mean,pr_auc_std,roc_auc_mean,roc_auc_std,precision_at_5_mean,precision_at_5_std,precision_at_10_mean,precision_at_10_std,precision_at_20_mean,precision_at_20_std,recall_at_5_mean,recall_at_5_std,recall_at_10_mean,recall_at_10_std,recall_at_20_mean,recall_at_20_std,lift_at_5_mean,lift_at_5_std,lift_at_10_mean,lift_at_10_std,lift_at_20_mean,lift_at_20_std,default_f1_mean,default_f1_std,tuned_f1_mean,tuned_f1_std,best_threshold_mean,best_threshold_std,brier_score_mean,brier_score_std
low_rating_bottom20_raw,content_only_core,XGBoostClassifier,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.4024259905310589,0.023805047844898834,0.6962061429054389,0.013177810373969092,0.5544117647058824,0.04178903599524358,0.48929889298892987,0.0437078601323573,0.4232902033271719,0.025411695166113718,0.1253528133109555,0.008984714751664916,0.2204289865181855,0.018565275128620478,0.38071018737187745,0.020664775547121914,2.492308876417821,0.17863726976839647,2.1994095186168763,0.18524171198446418,1.902847221171084,0.1032856803686095,0.17186656212222967,0.015840023143859037,0.4087206675199564,0.01952587932515848,0.3,0.0,0.15749537646770478,0.002428841009517055
low_rating_bottom20_raw,content_only_core,XGBoostClassifier,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.4148668889609187,0.019967461494766085,0.7564419030948819,0.009320566442242273,0.5783783783783785,0.0748751090659193,0.5067567567567568,0.02906190968595478,0.39797297297297296,0.030160424487386008,0.17150094996326265,0.025076725497692406,0.30010200440473306,0.01836432817185069,0.47080341431213724,0.026608524641735815,3.430018999265253,0.5015345099538481,3.001020044047331,0.18364328171850683,2.354017071560686,0.13304262320867907,0.205297109051699,0.04442301162940653,0.38443069628914567,0.012874779505204909,0.3,0.0,0.12197908908128738,0.005114454540459016
low_rating_bottom20_raw,content_plus_quantity,DummyClassifier,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.22241124260355027,0.003209155791407777,0.5,0.0,0.21323529411764705,0.041594516540385144,0.21180811808118083,0.028053989385606215,0.21811460258780038,0.013893989259124688,0.04829024704184182,0.00994965649409704,0.09548776215515269,0.01310159719283814,0.19611734672566944,0.01012770032493719,0.9601237353025021,0.19782258205910588,0.9527635013562099,0.1307258996658094,0.9802242246695198,0.05061978129136811,0.0,0.0,0.36388036991770767,0.004296329488274154,0.05,0.0,0.17295894283893273,0.0017559609475664903
low_rating_bottom20_raw,content_plus_quantity,DummyClassifier,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.16905405405405405,0.008485044635648963,0.5,0.0,0.17027027027027025,0.05198752449100362,0.16216216216216217,0.01584599918859266,0.17162162162162162,0.011555832011139898,0.0503060753614321,0.014658523212348751,0.0959344882510841,0.008243175594045518,0.20331666743095952,0.014557874860834069,1.006121507228642,0.293170464246975,0.959344882510841,0.08243175594045517,1.0165833371547977,0.07278937430417033,0.0,0.0,0.28914285699910813,0.012445348974285647,0.05,0.0,0.14055838485194294,0.00575559578533615
low_rating_bottom20_raw,content_plus_quantity,ExtraTreesClassifier,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.39780262606001593,0.015919892373898827,0.6958480553586004,0.01751217404210958,0.5088235294117647,0.035416454643506755,0.47011070110701103,0.027191340851572758,0.4184842883548983,0.02318286446597137,0.11503646452124967,0.007310945231435014,0.2117496883106699,0.009736086514406253,0.37641959740550907,0.01926572236665102,2.287195588716611,0.14535879342500208,2.112808698125651,0.0971453060330424,1.8814022021894576,0.09629300051649613,0.21492438436576586,0.01588195324949745,0.1838751066639285,0.0547704675763585,0.52,0.027386127875258348,0.16776732739506922,0.001707466397012017
low_rating_bottom20_raw,content_plus_quantity,ExtraTreesClassifier,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.4227304507418491,0.03189002855337428,0.765826306176862,0.01631836486761907,0.5864864864864865,0.09195149100650811,0.495945945945946,0.039282275280401735,0.4027027027027027,0.02487184097203509,0.17355997283250696,0.027516968212192138,0.29391293292993137,0.026694677274286198,0.4763991892391579,0.01586104716150196,3.471199456650139,0.5503393642438427,2.9391293292993135,0.26694677274286205,2.3819959461957896,0.07930523580751014,0.2099665224168911,0.027396845825413546,0.19287521349408338,0.051627459041172705,0.51,0.022360679774997935,0.12923744979341403,0.003714423634950496
low_rating_bottom20_raw,content_plus_quantity,HistGradientBoostingClassifier,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.39142380756334144,0.00892843286480087,0.6914767826737496,0.0072619293895827474,0.5191176470588236,0.03624634571725365,0.4767527675276753,0.0337593004029009,0.4133086876155268,0.011734247872904894,0.11732053380333736,0.006575751890749991,0.21473498341084324,0.013144987189922464,0.3717903265122245,0.008704234500791991,2.332608260325178,0.13074141994549993,2.1425955540329156,0.13115883897251035,1.8582644046008412,0.043505083345917926,0.13101405516726877,0.02732682976254821,0.3968555029829492,0.0063631534550358075,0.3,0.0,0.1585811155775531,0.001492860322671462
low_rating_bottom20_raw,content_plus_quantity,HistGradientBoostingClassifier,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.40682531847212616,0.020601112370789376,0.7536599998696042,0.009597940552852726,0.5621621621621621,0.05198752449100362,0.48513513513513506,0.03980182831087336,0.4006756756756757,0.022738268473599773,0.16682260021837297,0.02050364168440959,0.28706247776086735,0.020570923222619133,0.4740245617230632,0.012780024642312756,3.3364520043674597,0.41007283368819186,2.870624777608674,0.20570923222619142,2.370122808615316,0.06390012321156371,0.2119015005171853,0.015705872907235918,0.33678855370481203,0.031781987542095894,0.33999999999999997,0.02236067977499789,0.12391325190242722,0.004503937099536738
low_rating_bottom20_raw,content_plus_quantity,LogisticRegression,0,2704.0,0.0,5,0.22241124260355027,0.003209155791407777,0.36971613580519147,0.01836238012486289,0.6781939588607181,0.010772788174701413,0.4897058823529411,0.035492701135726945,0.4523985239852399,0.032859980606484415,0.39038817005545284,0.019048684699428112,0.11075640906472362,0.008095786289832074,0.2039253598079842,0.015528160160964187,0.3512528773168313,0.01813771609319983,2.202098015522152,0.16096328035077878,2.0347386454641674,0.15493780470570914,1.755615120637175,0.09065505418856275,0.22876987634169937,0.022826115068306892,0.4215833153436551,0.011023355172146436,0.25,0.0,0.16359560675849383,0.0030197691882666547
low_rating_bottom20_raw,content_plus_quantity,LogisticRegression,25,1480.0,0.0,5,0.16905405405405405,0.008485044635648963,0.38263207962998613,0.023258287018693584,0.7378752761334963,0.017529137438712296,0.5216216216216216,0.05110181189510545,0.4621621621621622,0.042626514312398674,0.36486486486486486,0.029159926523027145,0.15443818842499227,0.015425431600541039,0.2737826481021516,0.027477416961065808,0.4314337612022694,0.021667182732544362,3.0887637684998457,0.3085086320108209,2.7378264810215156,0.2747741696106579,2.157168806011347,0.10833591366272177,0.30508147090489246,0.03267650884881744,0.39887723433255556,0.03023204087341402,0.27,0.027386127875258296,0.12890554053915843,0.0052023292319001374
